,Advertiser_ID,Advertiser_Name,Date_Range_Start,Date_Range_End,Num_of_Days,Impressions,Spend_USD
283454,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-18,2019-07-15,46,10k-100k,≤ 100
283455,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-07,2019-10-09,2,≤ 10k,≤ 100
283457,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-31,2019-04-24,131,10k-100k,100-1k
283469,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-16,2020-01-21,112,100k-1M,100-1k
283474,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2019-10-07,20,≤ 10k,≤ 100
283477,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-17,2019-06-28,7,≤ 10k,≤ 100
283479,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-05-09,182,100k-1M,1k-50k
283483,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-29,2019-12-02,32,100k-1M,100-1k
283486,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-30,2019-07-02,14,≤ 10k,≤ 100
283487,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-03-13,2019-03-14,2,≤ 10k,≤ 100
283488,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-10,2019-05-11,196,1M-10M,100-1k
283489,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-01,2020-02-12,156,100k-1M,1k-50k
283491,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-01-03,2019-05-09,71,≤ 10k,≤ 100
283494,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-06-01,2019-05-09,157,10k-100k,100-1k
283495,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-25,2019-07-29,4,≤ 10k,≤ 100
283496,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-02-23,210,10k-100k,≤ 100
283497,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-12,2019-07-01,9,≤ 10k,≤ 100
283499,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-23,2019-07-15,26,≤ 10k,≤ 100
283501,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-16,2020-02-24,134,≤ 10k,≤ 100
283507,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-11,2019-10-23,13,100k-1M,1k-50k
283512,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-21,142,1M-10M,100-1k
283515,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2020-01-05,107,≤ 10k,100-1k
283523,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-16,2019-11-28,26,≤ 10k,≤ 100
283524,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-01-17,2019-05-06,77,10k-100k,100-1k
283525,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-08,2019-05-11,20,≤ 10k,≤ 100
283526,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-01-02,2019-04-02,37,≤ 10k,≤ 100
283528,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-18,2019-08-27,11,≤ 10k,≤ 100
283531,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-24,88,≤ 10k,≤ 100
283536,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-22,2019-06-23,2,≤ 10k,≤ 100
283540,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-26,2019-09-16,21,≤ 10k,≤ 100
283545,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-13,2020-02-12,86,100k-1M,1k-50k
283546,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-27,2019-10-23,27,100k-1M,≤ 100
283547,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2019-11-28,34,≤ 10k,≤ 100
283550,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-19,108,10k-100k,≤ 100
283553,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-21,2019-08-24,2,≤ 10k,≤ 100
283554,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-07-24,2019-01-16,16,10k-100k,≤ 100
283559,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-03,2019-07-15,43,10k-100k,≤ 100
283560,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-12,2019-07-02,11,≤ 10k,≤ 100
283561,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-16,2019-11-20,50,≤ 10k,≤ 100
283565,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2019-11-29,14,≤ 10k,≤ 100
283570,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2019-09-04,12,≤ 10k,≤ 100
283572,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-04-29,130,10k-100k,100-1k
283573,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-31,2020-02-12,92,≤ 10k,≤ 100
283578,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-31,2020-02-24,87,10k-100k,100-1k
283579,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-28,2019-07-14,15,≤ 10k,≤ 100
283581,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-23,2019-09-01,9,≤ 10k,≤ 100
283582,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-01,2019-11-28,71,≤ 10k,≤ 100
283586,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-30,2020-02-24,83,10k-100k,≤ 100
283588,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-19,2019-09-27,2,≤ 10k,≤ 100
283593,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-18,2020-01-06,63,≤ 10k,≤ 100
283594,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2019-10-14,28,10k-100k,100-1k
283598,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-26,2019-11-28,28,≤ 10k,≤ 100
283601,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-09,2019-10-15,5,≤ 10k,≤ 100
283603,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-30,2020-02-24,93,10k-100k,≤ 100
283608,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-09,2019-12-05,11,≤ 10k,≤ 100
283609,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-02-23,112,≤ 10k,≤ 100
283614,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-04,130,≤ 10k,≤ 100
283615,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-02,2019-07-10,27,≤ 10k,≤ 100
283618,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-01-06,38,≤ 10k,≤ 100
283619,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-05-09,151,10k-100k,100-1k
283620,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-29,2020-02-12,89,≤ 10k,≤ 100
283621,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-05,2019-11-26,13,≤ 10k,≤ 100
283626,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-29,101,≤ 10k,≤ 100
283627,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-02-11,144,≤ 10k,≤ 100
283630,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-09,2020-02-12,145,10k-100k,100-1k
283637,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-02,2019-06-21,13,≤ 10k,≤ 100
283638,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-20,116,≤ 10k,≤ 100
283639,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-12,2019-09-24,6,≤ 10k,≤ 100
283643,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2020-01-04,89,≤ 10k,100-1k
283647,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-23,2019-07-14,48,10k-100k,≤ 100
283653,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-23,2019-06-30,20,≤ 10k,≤ 100
283654,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-07,2019-07-14,27,≤ 10k,≤ 100
283657,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-20,2019-06-26,9,≤ 10k,≤ 100
283660,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-18,127,100k-1M,1k-50k
283663,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-03-18,2019-03-20,3,10k-100k,≤ 100
283664,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-30,2020-01-06,124,10k-100k,≤ 100
283665,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-07,2020-02-12,78,≤ 10k,≤ 100
283666,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2019-10-06,19,≤ 10k,≤ 100
283669,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-28,2020-02-24,99,10k-100k,≤ 100
283672,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-02-08,2019-03-30,20,10k-100k,≤ 100
283674,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-10,2019-05-11,191,1M-10M,1k-50k
283675,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-26,2020-02-24,127,10k-100k,100-1k
283680,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2019-10-06,15,≤ 10k,≤ 100
283683,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-31,2019-06-04,5,≤ 10k,100-1k
283685,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-04-22,116,10k-100k,100-1k
283687,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-05,2019-05-06,4,≤ 10k,≤ 100
283690,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-13,2020-02-12,113,10k-100k,100-1k
283692,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-08,2019-12-07,17,≤ 10k,≤ 100
283693,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2019-11-28,94,≤ 10k,≤ 100
283694,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-28,2019-10-13,10,≤ 10k,≤ 100
283696,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-08-03,2019-05-09,244,100k-1M,1k-50k
283698,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-08,2020-01-13,40,≤ 10k,≤ 100
283702,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-01-17,2019-04-22,62,≤ 10k,≤ 100
283703,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-06-02,2019-05-08,150,100k-1M,1k-50k
283704,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-27,2019-07-01,23,≤ 10k,≤ 100
283706,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-24,2019-06-29,12,≤ 10k,≤ 100
283709,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-04,2019-07-09,4,≤ 10k,≤ 100
283718,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-19,2019-07-11,6,≤ 10k,≤ 100
283719,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-08,2020-02-12,114,1M-10M,1k-50k
283720,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-06-11,2019-05-08,271,100k-1M,1k-50k
283723,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-11,2019-07-15,35,100k-1M,100-1k
283727,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-02-24,126,≤ 10k,≤ 100
283730,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-31,2019-06-05,6,100k-1M,100-1k
283731,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-26,2019-06-30,2,≤ 10k,≤ 100
283732,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-01,2019-11-27,13,≤ 10k,≤ 100
283739,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-02,2019-07-11,16,≤ 10k,≤ 100
283740,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-14,2020-02-23,91,10k-100k,≤ 100
283742,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-05-07,118,≤ 10k,≤ 100
283750,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-04-24,114,≤ 10k,≤ 100
283751,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-26,2019-11-29,51,≤ 10k,≤ 100
283753,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-11,2020-02-12,119,1M-10M,1k-50k
283755,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-01-18,2019-04-08,65,≤ 10k,≤ 100
283760,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-31,2020-01-06,100,≤ 10k,≤ 100
283762,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-01,2019-11-27,16,≤ 10k,≤ 100
283763,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-31,2019-04-24,95,≤ 10k,≤ 100
283768,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2020-02-12,123,≤ 10k,≤ 100
283771,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-15,2019-06-29,5,≤ 10k,≤ 100
283773,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-03,2019-06-26,3,≤ 10k,≤ 100
283775,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-04-22,116,10k-100k,≤ 100
283779,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-17,2019-12-16,51,≤ 10k,≤ 100
283783,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-04,2019-09-17,4,≤ 10k,≤ 100
283789,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2020-01-03,54,≤ 10k,≤ 100
283793,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-02,2019-10-15,29,≤ 10k,≤ 100
283795,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-10,2019-09-19,5,≤ 10k,≤ 100
283797,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-26,2020-01-06,85,≤ 10k,≤ 100
283799,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-21,80,≤ 10k,≤ 100
283807,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-09,2020-01-06,98,≤ 10k,≤ 100
283811,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2020-01-10,2020-01-13,3,≤ 10k,≤ 100
283820,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-01-29,87,≤ 10k,≤ 100
283824,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-25,2020-01-06,61,≤ 10k,≤ 100
283826,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-06,171,100k-1M,100-1k
283832,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-06,2020-02-23,150,≤ 10k,≤ 100
283834,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-14,2019-05-14,1,10k-100k,≤ 100
283838,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-03,93,≤ 10k,≤ 100
283841,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-18,77,≤ 10k,≤ 100
283845,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2019-10-03,6,≤ 10k,≤ 100
283847,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-24,2019-11-29,120,10k-100k,≤ 100
283851,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-28,2020-02-24,87,≤ 10k,≤ 100
283868,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-24,2019-09-15,20,≤ 10k,≤ 100
283872,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-30,2019-09-04,2,≤ 10k,≤ 100
283877,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-31,2019-06-03,4,≤ 10k,100-1k
283884,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2019-08-27,7,≤ 10k,≤ 100
283885,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-10-28,2020-02-05,67,≤ 10k,≤ 100
283886,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-19,2019-07-15,28,10k-100k,≤ 100
283888,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-28,2019-07-03,6,≤ 10k,≤ 100
283892,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-25,2019-10-18,22,≤ 10k,≤ 100
283894,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-14,2020-01-06,53,100k-1M,1k-50k
283911,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-01,2019-09-30,7,≤ 10k,≤ 100
283913,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-31,2019-04-24,119,100k-1M,1k-50k
283916,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-28,2019-11-29,34,≤ 10k,≤ 100
283918,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-06-07,2019-04-29,140,10k-100k,100-1k
283919,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-25,2019-07-15,43,≤ 10k,≤ 100
283921,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-20,2019-06-27,12,≤ 10k,≤ 100
283924,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-05,2019-05-02,3,≤ 10k,≤ 100
283928,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-02-03,76,≤ 10k,≤ 100
283934,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-01,2019-11-30,26,≤ 10k,≤ 100
283940,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2019-10-13,23,10k-100k,100-1k
283941,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-05-07,157,≤ 10k,≤ 100
283943,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-18,2019-07-15,36,≤ 10k,≤ 100
283945,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2020-02-24,148,100k-1M,1k-50k
283948,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-01-21,79,≤ 10k,≤ 100
283950,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2020-02-04,2020-02-15,10,10k-100k,100-1k
283952,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-27,2020-01-06,94,≤ 10k,≤ 100
283957,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-03-11,2019-05-11,44,10k-100k,≤ 100
283958,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-20,2019-10-09,7,≤ 10k,≤ 100
283962,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-31,2019-04-09,77,≤ 10k,≤ 100
283966,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-03,2019-07-12,7,≤ 10k,≤ 100
283968,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-10-14,46,≤ 10k,≤ 100
283969,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-08,2019-12-22,32,≤ 10k,≤ 100
283970,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-31,2020-01-29,71,≤ 10k,≤ 100
283971,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-22,2020-02-24,131,≤ 10k,≤ 100
283972,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2020-02-07,2020-02-23,8,≤ 10k,≤ 100
283973,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-07-31,2019-04-24,112,10k-100k,100-1k
283976,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-13,2019-07-03,30,≤ 10k,≤ 100
283978,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-17,2020-01-06,75,≤ 10k,≤ 100
283979,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-03-18,2019-03-24,3,≤ 10k,≤ 100
283982,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-16,2019-07-29,3,≤ 10k,≤ 100
283990,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2020-02-20,160,≤ 10k,≤ 100
283993,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-07,2019-06-20,8,≤ 10k,≤ 100
284002,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-29,134,≤ 10k,≤ 100
284006,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-17,2019-07-14,36,≤ 10k,≤ 100
284018,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-30,2020-01-06,107,≤ 10k,≤ 100
284020,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-26,2020-02-24,110,≤ 10k,≤ 100
284022,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-10,2019-12-06,13,≤ 10k,≤ 100
284024,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-06-18,2019-06-27,4,≤ 10k,≤ 100
284027,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-05-27,2019-06-05,9,≤ 10k,≤ 100
284031,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-08,2019-08-28,10,≤ 10k,≤ 100
284037,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-07-24,2019-03-05,22,10k-100k,100-1k
284038,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-06,2020-02-22,78,≤ 10k,≤ 100
284039,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-05-08,116,≤ 10k,≤ 100
284040,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-11-19,72,100k-1M,100-1k
284041,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-08,2020-01-04,28,≤ 10k,≤ 100
284042,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-05,2019-05-07,5,≤ 10k,≤ 100
284043,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-14,2020-01-05,39,≤ 10k,≤ 100
284047,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-08-23,2019-12-03,46,≤ 10k,≤ 100
284049,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-16,2020-02-24,159,100k-1M,1k-50k
284050,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-04-24,116,10k-100k,≤ 100
284052,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-22,2019-04-24,3,≤ 10k,≤ 100
284054,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-24,2020-02-06,176,100k-1M,100-1k
284058,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-11-06,2020-01-03,17,≤ 10k,≤ 100
284059,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-17,2019-12-24,38,≤ 10k,≤ 100
284061,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-07-15,2019-12-30,105,≤ 10k,≤ 100
284062,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-04-05,2019-04-24,18,100k-1M,1k-50k
284067,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-09-06,2020-02-03,91,≤ 10k,≤ 100
284069,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2019-12-09,2019-12-24,12,≤ 10k,≤ 100
284074,AR488306308034854912,"DONALD J. TRUMP FOR PRESIDENT, INC.",2018-10-03,2019-03-13,148,100k-1M,100-1k
